pair_id,sample_id,source_id,question,answer,label,generator,source,target_char_count,dataset_role
PAIR-000199,SAMPLE-001189,5681,匹兹堡大学在哪儿？,匹兹堡大学主校区位于美国东北部的宾夕法尼亚州第二大城匹兹堡（Pittsburgh）市郊。,0,human,nlpcc_dbqa,44,train
PAIR-000971,SAMPLE-005826,3788,随着人类的混血，未来的世界黑种人、白种人、黄种人哪种人会越来越多？,"这是一个涉及人种认同和基因的概念的问题，我希望能够从一个更加科学的角度回答这个问题。首先，我们需要明白，人类是一个极其复杂的物种，其基因组中含有超过20,000个基因，这些基因在不同的组合方式下会产生各种不同的外观特征，例如肤色、身高、体重、发色、眼睛颜色等。其次，我们要知道，人类基因组中的基因是可以遗传的，这意味着两个人如果有共同的祖先，他们的基因组中可能会有相似的基因。因此，人类可以被分成许多不同的群体，这些群体可以根据共同的基因特征来划分。最后，我们要知道，人类在不同的地区有不同的基因分布情况，这意味着在不同的地区可能会出现不同的基因特征。例如，在非洲大陆，人类的基因组中可能会有更多的基因会导致较黑的肤色，而在欧洲，人类的基因组中可能会有更多的基因会导致较白的肤色。总的来看，由于人类基因组中含有超过20,000个基因，且",1,GPT初始,open_questions,368,train
PAIR-000899,SAMPLE-005393,7094,订动车票订酒店是用微信软件好还是携程,订动车票和酒店用携程软件更好，服务更专业。,1,GLM,finance,47,train
PAIR-000468,SAMPLE-002805,9017,我主动提分手，他没有挽留，这段感情究竟该不该结束？,你们的感情是否该结束，关键在于你们之间是否还有共同的期待和努力的意愿。他没有挽留，可能是因为他已经接受了现实，或者内心早已疏远。你可以反思自己在这段关系中的感受和付出，是否感到被尊重和珍惜。如果你们曾经有过的温暖和理解已经消失，或许放手是对彼此的一种解脱。但若仍有未说出口的牵挂或未解决的矛盾，不妨尝试沟通，给彼此一个重新审视的机会。感情的结束不是简单的决定,1,Qwen3,psychology,151,train
PAIR-000902,SAMPLE-005407,6368,译境外文国际成都翻译公司向用户保证什么？,译境外文国际成都翻译公司向您郑重保证：我们的专业翻译服务将使您的文案翻译能够完全融入您的目标商业与文化环境，为您商业、学业和事业上的成功助上一臂之力,0,human,nlpcc_dbqa,74,train
PAIR-000005,SAMPLE-000029,8211,10月11日晚在河北联通网上营业厅买了一个手机号 并已经支付 到10月14日有个联通客服告诉我这个号不能开通 我应该怎么办,联系客服退款，或投诉至工信部处理。,1,GLM,law,32,train
PAIR-000245,SAMPLE-001465,8791,咨询师答主回怼恶意评论：您比窝瓜强一点,今天真的是当了一把吃瓜群众，还蹭了一下热点，发现无论是陈老师还是夜空中最亮的星都好有才，我得赶紧回去多读书，多看报，少吃零食，少睡觉了，也要多回答问题了！,0,human,psychology,77,train
PAIR-000821,SAMPLE-004921,7803,癫痫病的治疗与用药大概需要多长时间 患者性别：男患者年龄：25癫痫病的治疗与用药大概需要多长时间,癫痫主要是神经元的异常放电，而神经一旦受损室不会再恢复的，现在国内还没有可以治愈癫痫的特效药，只是可以控制病情的发展，尽早采取对症的治疗，才能尽早的康复。,0,human,medicine,77,train
PAIR-000555,SAMPLE-003329,1164,我有一个计算机相关的问题，请用中文回答，什么是 单总线,单总线是采用单根信号线完成双向数据传输的半双工通信协议，具有接口简单、节省引脚的优点，常用于连接温度传感器等低速设备。,1,GLM,baike,115,train
PAIR-000600,SAMPLE-003598,122,我有一个计算机相关的问题，请用中文回答，什么是 文件管理,文件管理是操作系统对存储设备中数据的组织、存储、检索与维护的核心功能。它通过文件系统将数据抽象为文件与目录结构，提供命名、路径定位、权限控制及读写操作。具体包括创建、删除、复制、移动、重命名文件，以及管理文件夹层级，并处理磁盘空间分配、碎片整理和元数据（如大小、时间戳）记录。其本质是建立逻辑视图与物理存储之间的映射，使用户无需关心底层硬件细节。文件管理还涉及文件共享、备份恢复、访问控制列表（ACL）及日志记录，以应对数据损坏或非法访问。高效的文件管理能确保数据安全、访问便捷，并支持多用户并发操作，是计算机系统稳定运行的基础环节。,1,DeepSeek,baike,247,train
PAIR-000321,SAMPLE-001921,3959,如何评价央视《走近科学》这档栏目？,走近科学是打着科学幌子的人造闹剧么？ 先来看看这些年在网上流传的关于走近科学的几个广为流传的匪夷所思案例 那么，走近科学真的是伪科学栏目么？ 曾经我也经常嘲笑这档节目每次以恐怖片开始，喜剧片结束 但后来随着年龄和见识的进一步增长，我发现了一个现象以前初中时QQ空间的年代经常会有一些“SHE不承认自己是中国人”“小龙虾都是日本人引进处理尸体的”等等文章，其实稍加思考便能分辨出真假,0,human,open_questions,190,train
PAIR-000243,SAMPLE-001453,9499,和男朋友复合后对他没有以前关心?,回头草不等于回头是岸，待着过去的包袱，“对他更多是可怜同情”“和他在一起就是想让他开心点”，你这样能坚持多久？你们是否决定要放下过去的包袱重新开始？,0,human,psychology,74,train
PAIR-000818,SAMPLE-004903,7294,癫痫如何护理 叔叔有癫痫病，癫痫病发作了，全身抽搐，嘴唇发紫，我们该怎么办，才可以帮助他，减少他的痛苦。,"癫痫病患者禁止食用含糖多的食物和刺激性食物，避免食用诱发癫痫的食物，如：羊肉、狗肉、雄鸡、野鸭、鲤鱼等“发物”不宜多食用胡椒、辣椒、芥末、大葱、大蒜等辛辣调味品也应适当限量。除给予高钙饮食外，还应注意镁的摄入，含镁丰富的食品有小米、玉米、红小豆、黄豆、豆腐干、绿色蔬菜、芹菜、牛肝、鸡肉等。癫痫病患者首先绝对禁止喝酒，咖啡，浓茶;不能熬夜;不要吃易上火的东西;要保持良好的心境,不生气;",0,human,medicine,193,train
PAIR-000281,SAMPLE-001683,7238,基础体温下降多久来月经 无,基础体温下降通常在排卵后出现，月经来潮前一般会有3到7天的体温下降期，具体时间因人而异，建议结合月经周期规律观察。,1,Qwen3,medicine,71,train
PAIR-000644,SAMPLE-003859,42,我有一个计算机相关的问题，请用中文回答，什么是 集成开发环境,集成开发环境（IDE，Integrated Development Environment ）是用于提供程序开发环境的应用程序，一般包括代码编辑器、编译器、调试器和图形用户界面等工具。集成了代码编写功能、分析功能、编译功能、调试功能等一体化的开发软件服务套。所有具备这一特性的软件或者软件套（组）都可以叫集成开发环境。如微软的Visual Studio系列，Borland的C++ Builder、Delphi系列等。该程序可以独立运行，也可以和其它程序并用。IDE多被用于开发HTML应用软件。例如，许多人在设计网站时使用IDE（如HomeSite、DreamWeaver等），因为很多项任务会自动生成。,0,human,baike,303,train
PAIR-000345,SAMPLE-002065,6476,存款定期一年一直没取,在银行办理的定期存款存的是一年，如果选择了约定转存就会一直转下去，没有办理约定转存就只有一年的定期，最好是拿存款凭证去银行查询清楚。,0,human,finance,66,train
PAIR-000418,SAMPLE-002503,6718,微信里面有什么贷款可以借6千块钱的，那种借了立马放款的微信公众号里有什么网贷可以借款6千,你好，请问你多大了？,0,human,finance,10,train
PAIR-000742,SAMPLE-004447,7031,欠招联金融7600逾期一年现在说让去让去法院是真的假的,真的上征信的,0,human,finance,6,train
PAIR-000283,SAMPLE-001693,5409,墨尔本大学的校训用英语怎么说？,英文翻译为：We shall grow in the esteem of future generations（我们将在后代的敬重中成长）。,0,human,nlpcc_dbqa,70,train
PAIR-000430,SAMPLE-002579,9070,怎么处理孩子的攻击性?,处理孩子的攻击性行为需要耐心和正确的方法。首先，保持冷静，不要以暴制暴，避免强化不良行为。其次，明确设定规则，让孩子知道打人是不对的，并引导其表达情绪。同时，教导孩子用语言沟通，如说我生气了。最后，多关注积极行为，及时给予表扬，帮助其建立正确的社交模式。,1,GLM,psychology,161,train
PAIR-000721,SAMPLE-004324,8315,有没有法律规定子女有权查看父母遗嘱?,法律未明确赋予子女查看遗嘱的权利，继承自父母去世后依法启动，遗嘱内容届时公开。生前遗嘱属隐私，子女无权强制查阅。,1,DeepSeek,law,55,train
PAIR-000515,SAMPLE-003085,1372,我有一个计算机相关的问题，请用中文回答，什么是 IPv4,网际协议版本4（英语：Internet Protocol version 4，IPv4），又称互联网通信协议第四版，是网际协议开发过程中的第四个修订版本，也是此协议第一个被广泛部署的版本。IPv4是互联网的核心，也是使用最广泛的网际协议版本，其后继版本为IPv6，直到2011年，IANA IPv4位址完全用尽时，IPv6仍处在部署的初期。 IPv4在IETF于1981年9月发布的 RFC 791 中被描述，此RFC替换了于1980年1月发布的 RFC 760。 IPv4是一种无连接的协议，操作在使用分组交换的链路层（如以太网）上。此协议会尽最大努力交付数据包，意即它不保证任何数据包均能送达目的地，也不保证所有数据包均按照正确的顺序无重复地到达。这些方面是由上层的传输协议（如传输控制协议）处理的。 2019年11月26日，全球所有43亿个IPv4地址已分配完毕，这意味着没有更多的IPv4地址可以分配给ISP和其他大型网络基础设施提供商。,0,human,baike,423,train
PAIR-000300,SAMPLE-001799,8818,女友和前男友发生过性关系，我心里很别扭怎么办？,接受过去，专注现在，沟通感受，别让历史影响感情。,1,GLM,psychology,57,train
PAIR-000958,SAMPLE-005746,6740,银行卡在atm机一天最多取多少钱,不同银行和卡种限额不同，通常单日取现上限为两万元，但部分卡可调至五万，且受ATM单笔限制。,1,DeepSeek,finance,43,train
PAIR-000799,SAMPLE-004790,6044,用哀恫造个例句？,听到哀恫的哭声，他不禁流下眼泪。如果信息不。,1,GPT-5,nlpcc_dbqa,20,train
PAIR-000310,SAMPLE-001855,3597,如何理解法国大革命？我补充一下：全世界那么多革命，为什么唯独法国大革命不断被人反复提及？,谢邀 法国人来回答一颗？ 法国大革命实际上是资本家发动的，他们有钱，但是没有政治权利。为了改变这一情况，他们花钱雇佣平民和媒体，宣传启蒙思想。革命前，法国打仗花了不少钱，而钱都集中在资本家那里，贵族拿不到。最后由资本家发动群众，掌握政权，消灭了贵族阶级，然后继续剥削平民。但是革命开始的时候，没有人想到最后革命的规模居然会这么大，尤其是拿破仑的表现。这次革命，因为与欧洲以往的战争不同，不再是国,0,human,open_questions,197,train
